"","OTU0017","OTU0033","OTU0037","OTU0041","OTU0042","OTU0044","OTU0062","OTU0129","OTU0141","OTU0143","OTU0148","OTU0162","OTU0167","OTU0180","OTU0200","OTU0205","OTU0208","OTU0239","OTU0248","OTU0297","OTU0300","OTU0301","OTU0302","OTU0305","OTU0307","OTU0309","OTU0311","OTU0314","OTU0317","OTU0318","OTU0322","OTU0324","OTU0327","OTU0329","OTU0331","OTU0336","OTU0344","OTU0345","OTU0348","OTU0354","OTU0355","OTU0366","OTU0369","OTU0396","OTU0405","OTU0427","OTU0430","OTU0436","OTU0447","OTU0482","OTU0495","OTU0502","OTU0504","OTU0506","OTU0512","OTU0514","OTU0534","OTU0555","OTU0556","OTU0563","OTU0587","OTU0588","OTU0593","OTU0594","OTU0617","OTU0634","OTU0649","OTU0672","OTU0689","OTU0697","OTU0712","OTU0736","OTU0774","OTU0782","OTU0784","OTU0785","OTU0811","OTU0818","OTU0820","OTU0830","OTU0831","OTU0844","OTU0846","OTU0848","OTU0851","OTU0852","OTU0853","OTU0864","OTU0885","OTU0889","OTU0891","OTU0910","OTU0911","OTU0913","OTU0916","OTU0917","OTU0919","OTU0921","OTU0928","OTU0943","OTU0958","OTU0961","OTU0965","OTU0972","OTU0995","OTU0996","OTU0997","OTU1000","OTU1006","OTU1007","OTU1009","OTU1040","OTU1043","OTU1044","OTU1045","OTU1046","OTU1071","OTU1082","OTU1083","OTU1091","OTU1099","OTU1105","OTU1108","OTU1128","OTU1131","OTU1136","OTU1139","OTU1140","OTU1141","OTU1145","OTU1149","OTU1150","OTU1167","OTU1272","OTU1273","OTU1282","OTU1294","OTU1325","OTU1337","OTU1341","OTU1345","OTU1346","OTU1348","OTU1350","OTU1354","OTU1357","OTU1359"
"MB106.FU6",-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,0.98689571177053,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,0.699213639318749,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,0.699213639318749,-0.399398649349361,0.699213639318749,0.293748531210584,-0.399398649349361,-0.399398649349361,0.293748531210584,-0.399398649349361,-0.399398649349361,-0.399398649349361,1.21003926308474,-0.399398649349361,-0.399398649349361,0.293748531210584,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,4.30108171644306,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,1.21003926308474,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,2.16555070811218,-0.399398649349361,-0.399398649349361,2.54504032981708,1.54651149970595,-0.399398649349361,6.54853841926561,1.21003926308474,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,1.39236081987869,-0.399398649349361,-0.399398649349361,2.89643821665497,0.699213639318749,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,3.09710891211712,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,0.293748531210584,-0.399398649349361,-0.399398649349361,3.53242698337497,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,3.4507489523607,-0.399398649349361,0.293748531210584,-0.399398649349361,1.54651149970595,-0.399398649349361,-0.399398649349361,1.39236081987869,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,0.699213639318749,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,0.293748531210584,-0.399398649349361,-0.399398649349361,-0.399398649349361,0.293748531210584,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,2.54504032981708,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361,-0.399398649349361
"MB106.FU7",-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,0.465627162515759,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,1.1587743430757,-0.227520018044186,-0.227520018044186,-0.227520018044186,0.465627162515759,-0.227520018044186,-0.227520018044186,-0.227520018044186,0.465627162515759,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,1.38191789438991,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,0.871092270623923,-0.227520018044186,6.96013714607077,0.465627162515759,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,1.96970455929203,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,0.465627162515759,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,0.465627162515759,0.465627162515759,3.13977581194229,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,0.465627162515759,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,1.96970455929203,-0.227520018044186,0.465627162515759,-0.227520018044186,2.48053018305802,-0.227520018044186,-0.227520018044186,0.465627162515759,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,1.96970455929203,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,2.33742933941735,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186,-0.227520018044186
"MB107.B",-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,1.05962409675088,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,3.18785580260015,-0.549813815683216,-0.549813815683216,1.52962772599662,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,1.75277127731083,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,0.14333336487673,-0.549813815683216,-0.549813815683216,-0.549813815683216,1.84808145711515,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,0.14333336487673,-0.549813815683216,4.51278121734375,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,0.548798472984894,2.283399528373,2.78239069449199,2.15823638541899,2.283399528373,-0.549813815683216,3.03370512277289,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,4.1506665501092,-0.549813815683216,-0.549813815683216,-0.549813815683216,0.14333336487673,-0.549813815683216,0.836480545436675,0.836480545436675,5.71928246802305,-0.549813815683216,3.21138630001035,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,5.06331429070485,-0.549813815683216,-0.549813815683216,-0.549813815683216,2.5412286376751,2.15823638541899,-0.549813815683216,2.81748201430326,-0.549813815683216,-0.549813815683216,-0.549813815683216,1.05962409675088,0.548798472984894,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,2.01513554177832,0.548798472984894,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,0.14333336487673,-0.549813815683216,2.78239069449199,-0.549813815683216,0.836480545436675,-0.549813815683216,-0.549813815683216,-0.549813815683216,-0.549813815683216,0.548798472984894
"MB107.FU1",-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,1.03106129683488,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,3.72230437962071,-0.355233064285014,-0.355233064285014,1.03106129683488,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,1.43652640494304,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,5.43472710661224,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,3.9074468127563,2.78026115164414,1.72420847739482,1.43652640494304,0.337914116274931,0.743379224383096,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,1.84199151305121,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,0.337914116274931,5.53916976997984,-0.355233064285014,4.11067505436957,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,5.74508588773505,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,0.743379224383096,-0.355233064285014,1.84199151305121,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,1.03106129683488,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,-0.355233064285014,0.337914116274931,-0.355233064285014
"MB107.FU2",-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,2.65842750862667,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,2.7919589012512,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,0.307052251463196,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,2.38649379314303,1.69334661258309,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,3.5259280763314,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,3.83341277607936,2.01180034370162,2.17885442836479,1.00019943202314,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,1.4056645401313,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,1.22334298333735,5.47183822538671,-0.38609492909675,4.18861604940663,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,6.18198298231523,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,2.44711841495947,-0.38609492909675,1.9164901638973,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,0.307052251463196,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,2.50427682879941,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,1.00019943202314,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675,-0.38609492909675
"MB107.FU3",-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,1.17780622970557,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,2.93566414725794,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,0.261515497831414,-0.431631682728531,-0.431631682728531,-0.431631682728531,0.261515497831414,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,1.6478098589513,1.51427846632678,-0.431631682728531,-0.431631682728531,-0.431631682728531,1.36012778649952,-0.431631682728531,2.74642214761941,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,0.954662678391359,1.87095341026551,4.73315429119498,4.03427643592605,0.666980605939578,2.82646485529295,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,1.51427846632678,2.05327496705947,-0.431631682728531,0.666980605939578,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,0.666980605939578,6.01725771141833,-0.431631682728531,1.76559289460769,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,5.08582121373618,-0.431631682728531,-0.431631682728531,-0.431631682728531,0.261515497831414,1.17780622970557,-0.431631682728531,4.40465022422295,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,0.261515497831414,-0.431631682728531,0.666980605939578,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,0.261515497831414,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531,-0.431631682728531
"MB107.FU4",-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,1.08890389000953,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,5.05446766236571,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,0.395756709449588,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,2.10050480168801,2.26755888635118,-0.297390471110358,-0.297390471110358,-0.297390471110358,0.395756709449588,-0.297390471110358,1.78205107056948,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,1.31204744132374,2.64704850805608,2.74713196661307,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,1.08890389000953,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,0.801221817557752,6.49719610976614,-0.297390471110358,0.395756709449588,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,0.395756709449588,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,4.99087655958418,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,0.395756709449588,-0.297390471110358,3.31352744153387,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,0.395756709449588,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358,-0.297390471110358
"MB107.FU5",-0.401801149608756,-0.401801149608756,-0.401801149608756,0.696811139059354,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,1.99609412318961,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,0.696811139059354,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,2.16314820785278,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,0.696811139059354,3.4483464521013,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,2.08310550017924,0.984493211511135,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,2.43141219444746,4.29867921618366,4.19331870052583,0.29134603095119,1.54410899944656,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,0.29134603095119,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,0.696811139059354,6.42799258790367,-0.401801149608756,-0.401801149608756,-0.401801149608756,0.29134603095119,-0.401801149608756,-0.401801149608756,2.16314820785278,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,3.77258612028688,-0.401801149608756,0.29134603095119,-0.401801149608756,0.29134603095119,-0.401801149608756,-0.401801149608756,3.74133357678278,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,0.29134603095119,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,0.696811139059354,1.20763676282534,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,2.93040336056645,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756,-0.401801149608756
"MB107.FU6",-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,0.489209582742654,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,0.489209582742654,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,0.489209582742654,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,1.1823567633026,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,0.894674690850819,3.68788270029334,4.87123621741654,-0.203937597817291,0.489209582742654,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,0.489209582742654,6.79639686245794,-0.203937597817291,0.489209582742654,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,1.87550394386255,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,4.3911822523173,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,0.489209582742654,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291,-0.203937597817291
"MB108.B",-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,0.280002796542256,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,0.280002796542256,1.37861508521037,-0.413144384017689,-0.413144384017689,-0.413144384017689,1.88944070897636,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,0.280002796542256,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,0.280002796542256,-0.413144384017689,0.280002796542256,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,0.280002796542256,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,0.280002796542256,-0.413144384017689,5.26360941825059,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,1.19629352841641,2.72234983191146,2.53129459514875,0.685467904650421,2.72234983191146,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,3.8773150571307,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,6.22017404926269,-0.413144384017689,3.69772948015562,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,0.280002796542256,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,3.08336317744879,-0.413144384017689,-0.413144384017689,-0.413144384017689,3.9435644426719,0.685467904650421,-0.413144384017689,2.5825878895363,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,0.280002796542256,-0.413144384017689,-0.413144384017689,-0.413144384017689,1.53276576503762,-0.413144384017689,-0.413144384017689,0.280002796542256,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,1.37861508521037,0.280002796542256,-0.413144384017689,-0.413144384017689,-0.413144384017689,-0.413144384017689,0.280002796542256,-0.413144384017689
